pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
1.811,11H 13M 38.4789999999994S,23.7358,5.62771,3.5049,0.2852,1.3789683,23.724949,23.7354,38.4651,26.3467,4.7,204.515,0,40418.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.244,11H 13M 39.4789999999994S,23.7316,5.627286,3.5037,0.2845,1.3792227,23.712445,23.7312,38.4653,26.3481,4.6978,204.418,0,40419.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
2.652,11H 13M 40.4789999999994S,23.7264,5.626708,3.5005,0.2903,1.37907,23.707582,23.7258,38.4653,26.3497,4.6959,204.333,0,40420.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
3.022,11H 13M 41.4789999999994S,23.713,5.625185,3.5022,0.2845,1.37907,23.693691,23.7123,38.4651,26.3536,4.7019,204.595,0,40421.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
3.656,11H 13M 42.4789999999994S,23.6982,5.623533,3.5028,0.2677,1.3791718,23.699942,23.6975,38.4649,26.3579,4.7055,204.753,0,40422.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
4.308,11H 13M 43.4789999999994S,23.6765,5.62108,3.5028,0.2566,1.3791718,23.692302,23.6756,38.4646,26.3642,4.7005,204.532,0,40423.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
4.901,11H 13M 44.4789999999994S,23.6682,5.620204,3.4979,0.2482,1.3798331,23.688829,23.6671,38.4649,26.3669,4.6967,204.367,0,40424.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
5.538,11H 13M 45.4789999999994S,23.6621,5.619569,3.5007,0.2678,1.3795788,23.678411,23.661,38.465,26.3689,4.7081,204.862,0,40425.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
6.17,11H 13M 46.4789999999994S,23.6533,5.618645,3.502,0.259,1.3803928,23.666606,23.652,38.4653,26.3718,4.7105,204.966,0,40426.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
6.714,11H 13M 47.4789999999994S,23.6444,5.617644,3.5049,0.264,1.380291,23.647163,23.643,38.4651,26.3743,4.7163,205.217,0,40427.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
7.265,11H 13M 48.4789999999994S,23.6383,5.616964,3.505,0.2542,1.3801893,23.644385,23.6367,38.465,26.3761,4.7135,205.094,0,40428.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
7.922,11H 13M 49.4789999999994S,23.6344,5.616542,3.5053,0.2619,1.3799858,23.641608,23.6327,38.4649,26.3772,4.7145,205.139,0,40429.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
8.58,11H 13M 50.4789999999994S,23.6319,5.616274,3.5037,0.2574,1.3806471,23.631889,23.6301,38.4647,26.3778,4.7143,205.128,0,40430.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
9.089,11H 13M 51.4789999999994S,23.6293,5.616004,3.5056,0.2568,1.3806471,23.626335,23.6274,38.4647,26.3786,4.7167,205.232,0,40431.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
9.633,11H 13M 52.4789999999994S,23.6263,5.615677,3.5041,0.254,1.3810541,23.624946,23.6243,38.4646,26.3795,4.7147,205.148,0,40432.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
10.289,11H 13M 53.4789999999994S,23.6238,5.615409,3.5063,0.2562,1.3807998,23.624946,23.6216,38.4645,26.3802,4.7216,205.447,0,40433.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
10.895,11H 13M 54.4789999999994S,23.62,5.6150080000000004,3.504,0.264,1.3806471,23.622169,23.6177,38.4644,26.3813,4.7086,204.881,0,40434.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
11.447,11H 13M 55.4789999999994S,23.613,5.614179,3.5005,0.2631,1.3809524,23.613839,23.6106,38.4639,26.3831,4.7064,204.785,0,40435.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
12.005,11H 13M 56.4789999999994S,23.5908,5.611716,3.4976,0.2653,1.3807489,23.613839,23.5883,38.464,26.3898,4.7099,204.938,0,40436.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
12.621,11H 13M 57.4789999999994S,23.551,5.607548,3.5019,0.2631,1.3813085,23.610368,23.5483,38.4662,26.4033,4.7205,205.395,0,40437.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
13.256,11H 13M 58.4789999999994S,23.4587,5.59721,3.4986,0.2646,1.3809524,23.594403,23.4559,38.4663,26.4308,4.7117000000000004,205.007,0,40438.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
13.775,11H 13M 59.4789999999994S,23.4134,5.591871,3.4897,0.2626,1.3894485,23.588156,23.4105,38.4642,26.4427,4.7067,204.785,0,40439.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
14.345,11H 14M 0.47899999999936S,23.3706,5.586861,3.5032,0.2475,1.3816138,23.563173,23.3676,38.4624,26.454,4.8225,209.822,0,40440.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
15.013,11H 14M 1.47899999999936S,22.9907,5.542293,3.5877,0.2551,1.3828348,23.495185,22.9876,38.4468,26.5537,5.1054,222.108,0,40441.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
15.606,11H 14M 2.47899999999936S,21.4919,5.367717,3.7188,0.2784,1.3826313,23.459119,21.4888,38.3872,26.9374,5.5231,240.193,0,40442.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
16.177,11H 14M 3.47899999999936S,19.6261,5.163621,3.8408,0.2932,1.3821734,23.393955,19.6231,38.4018,27.4569,5.9092,256.851,0,40443.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
16.722,11H 14M 4.47899999999936S,18.4089,5.025808,3.9322,0.298,1.3843102,23.337126,18.4059,38.3641,27.7477,6.1271,266.247,0,40444.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
17.34,11H 14M 5.47899999999936S,17.9493,4.976942,3.9798,0.3058,1.3943834,22.470589,17.9463,38.3738,27.8722,6.1949,269.163,0,40445.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
17.961,11H 14M 6.47899999999936S,17.8324,4.964455,4.0057,0.3016,1.414479,21.220963,17.8292,38.3755,27.9029,6.2088,269.757,0,40446.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
18.519,11H 14M 7.47899999999936S,17.6271,4.941978,4.0138,0.2929,1.4193121,20.248868,17.6239,38.3734,27.9526,6.2163,270.071,0,40447.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
19.091,11H 14M 8.47899999999936S,17.4353,4.922079,4.0154,0.3056,1.3978938,20.169038,17.432,38.3809,28.0059,6.218,270.132,0,40448.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
19.711,11H 14M 9.47899999999936S,17.1846,4.895171,3.9991,0.3029,1.3852259,19.236071,17.1812,38.3825,28.0689,6.1836,268.622,0,40449.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
20.273,11H 14M 10.4789999999994S,17.0151,4.877742,3.9808,0.2876,1.3629935,18.619473,17.0117,38.3901,28.1162,6.1777,268.352,0,40450.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
20.845,11H 14M 11.4789999999994S,16.5931,4.833021,3.9671,0.2839,1.3585674,18.390604,16.5896,38.397,28.2234,6.21,269.727,0,40451.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
21.47,11H 14M 12.4789999999994S,16.338,4.807092,3.953,0.28,1.3511396,17.878597,16.3345,38.4105,28.2948,6.2078,269.613,0,40452.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
21.974,11H 14M 13.4789999999994S,16.2186,4.795006,3.9371,0.2704,1.3396418,17.982473,16.215,38.4171,28.3283,6.1911,268.877,0,40453.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
22.544,11H 14M 14.4789999999994S,16.1254,4.785185,3.9219,0.2751,1.3484941,17.609826,16.1217,38.4187,28.3515,6.1793,268.358,0,40454.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
23.21,11H 14M 15.4789999999994S,16.0468,4.777381,3.91,0.3032,1.3492063,17.075665,16.0431,38.4241,28.3742,6.1768,268.246,0,40455.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
23.749,11H 14M 16.4789999999994S,15.9602,4.76867,3.9012,0.3104,1.3472731,16.98404,15.9563,38.4292,28.3986,6.1659,267.765,0,40456.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
24.248,11H 14M 17.4789999999994S,15.8805,4.760475,3.8862,0.302,1.351801,17.033585,15.8766,38.4323,28.4196,6.1321,266.293,0,40457.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
24.835,11H 14M 18.4789999999994S,15.7723,4.749755,3.8666,0.2875,1.3541413,16.741044,15.7683,38.44,28.4508,6.0835,264.173,0,40458.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
25.448,11H 14M 19.4789999999994S,15.7025,4.742774,3.8349,0.2776,1.3560237,16.578804,15.6984,38.4444,28.4705,6.0098,260.969,0,40459.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
26.046,11H 14M 20.4789999999994S,15.572,4.729135,3.8034,0.3036,1.3584657,16.449133,15.5678,38.4472,28.5029,5.9881,260.017,0,40460.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
26.667,11H 14M 21.4789999999994S,15.2458,4.694983,3.7843,0.305,1.3641637,16.44098,15.2416,38.4538,28.5829,6.0088,260.894,0,40461.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
27.237,11H 14M 22.4789999999994S,15.0937,4.678911,3.7657,0.3201,1.3658934,16.402963,15.0895,38.4552,28.6185,5.987,259.942,0,40462.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
27.802,11H 14M 23.4789999999994S,15.0188,4.670737,3.7446,0.3432,1.3716423,16.177513,15.0145,38.4532,28.634,5.9442,258.08,0,40463.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
28.445,11H 14M 24.4789999999994S,14.9456,4.662608,3.7195,0.3417,1.3819699,15.82087,14.9412,38.45,28.6481,5.9023,256.255,0,40464.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
29.019,11H 14M 25.4789999999994S,14.8097,4.648414,3.6965,0.3462,1.3832927,15.878626,14.8053,38.4525,28.6805,5.8735,254.996,0,40465.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
29.525,11H 14M 26.4789999999994S,14.7176,4.639125,3.6698,0.3694,1.3901099,15.886099,14.713,38.4572,28.7049,5.8203,252.681,0,40466.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
30.136,11H 14M 27.4789999999994S,14.6573,4.632119,3.642,0.3768,1.3962658,15.534706,14.6527,38.4514,28.7138,5.7782,250.852,0,40467.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
30.791,11H 14M 28.4789999999994S,14.5584,4.621819,3.6157,0.3808,1.4028795,15.366771,14.5537,38.4532,28.7373,5.7309,248.792,0,40468.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
31.311,11H 14M 29.4789999999994S,14.5055,4.616034,3.5844,0.3885,1.4091372,15.319162,14.5007,38.4515,28.7477,5.6717,246.221,0,40469.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
31.855,11H 14M 30.4789999999994S,14.4165,4.606519,3.5563,0.4023,1.4139703,15.32459,14.4117,38.4507,28.7668,5.6374,244.728,0,40470.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
32.492,11H 14M 31.4789999999994S,14.3521,4.599698,3.53,0.426,1.4200244,15.176301,14.3472,38.4506,28.7808,5.59,242.667,0,40471.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
33.085,11H 14M 32.4789999999994S,14.3226,4.596779,3.5011,0.4365,1.4222629,15.137519,14.3176,38.4523,28.7887,5.5271,239.935,0,40472.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
33.614,11H 14M 33.4789999999994S,14.2865,4.593007,3.4679,0.4645,1.4276556,15.095997,14.2814,38.4527,28.797,5.4618,237.096,0,40473.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
34.248,11H 14M 34.4789999999994S,14.2053,4.584609,3.4385,0.484,1.4389499,14.899281,14.2002,38.4544,28.8161,5.424,235.449,0,40474.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
34.912,11H 14M 35.4789999999994S,14.1537,4.579597,3.4091,0.4942,1.4453601,14.74265,14.1486,38.4585,28.8305,5.3545,232.43,0,40475.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
35.448,11H 14M 36.4789999999994S,14.1041,4.574583,3.3702,0.541,1.4503968,14.770577,14.0988,38.4606,28.8431,5.2495,227.869,0,40476.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
35.996,11H 14M 37.4789999999994S,14.0549,4.569174,3.3208,0.6082,1.4581299,14.823019,14.0496,38.4585,28.8521,5.1357,222.929,0,40477.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
36.626,11H 14M 38.4789999999994S,13.9835,4.562031,3.2698,0.6929,1.4666769,14.709256,13.9781,38.4622,28.8705,5.0502,219.211,0,40478.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
37.225,11H 14M 39.4789999999994S,13.9408,4.557784,3.2239,0.7907,1.4715609,14.600936,13.9353,38.4646,28.8816,4.9754,215.965,0,40479.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
37.813,11H 14M 40.4789999999994S,13.9157,4.555234,3.1816,0.8706,1.4764449,14.60775,13.9101,38.4654,28.8877,4.9232,213.695,0,40480.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
38.375,11H 14M 41.4789999999994S,13.8866,4.552347,3.1541,0.9191,1.4808201,14.520513,13.8809,38.467,28.8952,4.9158,213.373,0,40481.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
38.966,11H 14M 42.4789999999994S,13.8811,4.551856,3.136,0.9122,1.4868234,14.479611,13.8754,38.4675,28.8969,4.8871,212.13,0,40482.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
39.648,11H 14M 43.4789999999994S,13.8715,4.55091,3.114,0.9056,1.4964896,14.354831,13.8656,38.4679,28.8992,4.8323,209.749,0,40483.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
40.283,11H 14M 44.4789999999994S,13.8541,4.549172,3.0895,0.9095,1.5063594,14.297539,13.8482,38.4686,28.9035,4.7737,207.203,0,40484.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
40.73,11H 14M 45.4789999999994S,13.8362,4.547466,3.0585,0.9139,1.521978,14.318002,13.8302,38.4702,28.9087,4.6805,203.159,0,40485.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
41.266,11H 14M 46.4789999999994S,13.8108,4.544887,3.015,0.8936,1.5333231,14.290716,13.8047,38.471,28.9147,4.5693,198.329,0,40486.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
41.973,11H 14M 47.4789999999994S,13.7796,4.541923,2.9688,0.8694,1.54884,14.236135,13.7735,38.4738,28.9237,4.491,194.931,0,40487.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
42.657,11H 14M 48.4789999999994S,13.7599,4.540049,2.9314,0.8329,1.5612536,14.247737,13.7536,38.4756,28.9293,4.4543,193.334,0,40488.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
43.183,11H 14M 49.4789999999994S,13.7432,4.538497,2.9062,0.7928,1.5705637,14.225224,13.7369,38.4773,28.9342,4.4342,192.462,0,40489.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
43.721,11H 14M 50.4789999999994S,13.7374,4.537936,2.8848,0.7677,1.5794669,14.196567,13.731,38.4776,28.9357,4.393,190.673,0,40490.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
44.376,11H 14M 51.4789999999994S,13.7227,4.536584,2.862,0.7577,1.5883191,14.092144,13.7162,38.4792,28.9401,4.3551,189.029,0,40491.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
44.946,11H 14M 52.4789999999994S,13.7143,4.535884,2.8459,0.7522,1.5970696,14.11945,13.7077,38.4808,28.9432,4.3557,189.053,0,40492.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
45.494,11H 14M 53.4789999999994S,13.7087,4.535383,2.8392,0.7514,1.6086691,14.127636,13.7021,38.4814,28.9449,4.3586,189.179,0,40493.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
46.164,11H 14M 54.4789999999994S,13.7052,4.535113,2.8337,0.7604,1.6203195,13.993149,13.6985,38.482,28.9461,4.3452,188.596,0,40494.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
46.794,11H 14M 55.4789999999994S,13.7023,4.53497,2.8252,0.7609,1.6334452,14.015681,13.6954,38.4834,28.9478,4.3233,187.646,0,40495.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
47.261,11H 14M 56.4789999999994S,13.7004,4.53492,2.818,0.7684,1.6448412,14.012951,13.6935,38.4845,28.9491,4.3185,187.438,0,40496.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
47.822,11H 14M 57.4789999999994S,13.6973,4.534752,2.8131,0.7708,1.6518621,13.992466,13.6903,38.4858,28.9508,4.3139,187.236,0,40497.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
48.517,11H 14M 58.4789999999994S,13.6974,4.53483,2.8093,0.7718,1.6568987,13.96037,13.6903,38.4862,28.951,4.3013,186.693,0,40498.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
49.137,11H 14M 59.4789999999994S,13.6967,4.534845,2.801,0.762,1.6607143,13.989733,13.6895,38.4868,28.9517,4.2749,185.547,0,40499.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
49.612,11H 15M 0.47899999999936S,13.6946,4.534773,2.7917,0.7486,1.6658527,13.991779,13.6874,38.4879,28.9531,4.2522,184.561,0,40500.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
50.155,11H 15M 1.47899999999936S,13.6937,4.534985,2.7801,0.7325,1.670635,13.972656,13.6863,38.4906,28.9554,4.2214,183.223,0,40501.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
50.89,11H 15M 2.47899999999936S,13.6919,4.535206,2.7673,0.7346,1.675926,13.913922,13.6845,38.4942,28.9586,4.2047,182.498,0,40502.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
51.533,11H 15M 3.47899999999936S,13.6899,4.535353,2.7597,0.7329,1.6791311,13.917339,13.6824,38.4974,28.9614,4.1993,182.263,0,40503.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
51.929,11H 15M 4.47899999999936S,13.69,4.535411,2.7523,0.721,1.6832011,13.887967,13.6824,38.4976,28.9616,4.1805,181.447,0,40504.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
52.477,11H 15M 5.47899999999936S,13.6863,4.535138,2.7426,0.7085,1.6865079,13.873621,13.6786,38.4985,28.9631,4.1589,180.507,0,40505.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
53.245,11H 15M 6.47899999999936S,13.6874,4.535532,2.7344,0.6893,1.6903744,13.846292,13.6796,38.5008,28.9647,4.1548,180.328,0,40506.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
53.85,11H 15M 7.47899999999936S,13.6836,4.535338,2.7312,0.6491,1.6942409,13.892748,13.6757,38.5025,28.9669,4.1602,180.564,0,40507.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
54.317,11H 15M 8.47899999999936S,13.6826,4.535249,2.7294,0.6213,1.6980057,13.886601,13.6747,38.5024,28.967,4.1576,180.451,0,40508.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
54.903,11H 15M 9.47899999999936S,13.6816,4.535203,2.7271,0.6224,1.6995828,13.87567,13.6736,38.5027,28.9675,4.1509,180.16,0,40509.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
55.568,11H 15M 10.4789999999994S,13.6835,4.535463,2.7237,0.6109,1.7008038,13.843559,13.6754,38.503,28.9673,4.1421,179.78,0,40510.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
56.169,11H 15M 11.4789999999994S,13.6837,4.535675,2.7203,0.6273,1.7032458,13.890699,13.6755,38.5045,28.9685,4.1381,179.602,0,40511.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
56.75,11H 15M 12.4789999999994S,13.6846,4.535821,2.7185,0.6396,1.7057896,13.878403,13.6763,38.5047,28.9684,4.1372,179.567,0,40512.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
57.37,11H 15M 13.4789999999994S,13.6857,4.536132,2.7163,0.6312,1.7076211,13.846292,13.6773,38.5064,28.9695,4.1291,179.211,0,40513.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
57.954,11H 15M 14.4789999999994S,13.6879,4.536538,2.7126,0.6195,1.7079263,13.880452,13.6794,38.5077,28.9701,4.1268,179.116,0,40514.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
58.499,11H 15M 15.4789999999994S,13.6891,4.536834,2.7127,0.6134,1.7079772,13.918706,13.6805,38.5091,28.9709,4.1281,179.17,0,40515.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
59.058,11H 15M 16.4789999999994S,13.6901,4.536996,2.7104,0.6155,1.7089438,13.96037,13.6815,38.5093,28.9709,4.1238,178.982,0,40516.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
59.736,11H 15M 17.4789999999994S,13.6908,4.537147,2.7098,0.6362,1.711335,13.860639,13.682,38.5098,28.9711,4.119,178.773,0,40517.479,NA,Sep,14,2021,NA,NA,NA,NA,NA,NA,NA,14 Sep 2021
